Numero_processo;Superintendencia;Status_processo;Fase_processo;Situacao_processo;Data_instauracao;Ano_instauracao;Data_cumprimento_intimacao;Ano_cumprimento_intimacao;Data_prazo_regimental;Ano_prazo_regimental;Data_DOU;Ano_DOU;Data_encerramento;Ano_encerramento;Tipologia;Grupo_economico;Servico_telecom;Sistema_cadastro;Unidade_responsavel;Pagamento_multa;Situacao_multa;Renuncia;Recurso_juridico;CADIN;Divida_ativa;Valor_multa;Saldo_devedor
535840005922012;SCO;Ativo;Recursal;Recursal;24/12/2012;2012;24/12/2012;2012;22/06/2013;2013;;;;;PADO: Universalização;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;0;0;0;97101,51;97101,51
535540079972012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;21/12/2012;2012;14/01/2013;2013;13/07/2013;2013;13/05/2013;2013;13/05/2013;2013;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR08;1;1;1;0;0;0;1005,60;0,00
535040256082012;SCO;Ativo;Recursal;Recursal;21/12/2012;2012;27/12/2012;2012;25/06/2013;2013;;;;;PADO: Tarifação - SMP;TIM;SERVICO TELEFONICO FIXO COMUTADO;SPADO;CODI;0;3;0;0;0;0;180433,89;180433,89
535040253942012;SCO;Ativo;Recursal;Recursal;21/12/2012;2012;26/12/2012;2012;24/06/2013;2013;;;;;PADO: Direitos do Consumidor - Convergente;TELEFÔNICA;SERVICO TELEFONICO FIXO COMUTADO;SPADO;CODI;0;3;0;0;0;0;60130986,02;60130986,02
535040253642012;SCO;Ativo;Recursal;Recursal;21/12/2012;2012;21/12/2012;2012;19/06/2013;2013;;;;;PADO: Direitos do Consumidor - SeAC;TELEFÔNICA;SERVIÇO DE ACESSO CONDICIONADO;SPADO;CODI;0;3;0;0;0;0;6061809,59;6061809,59
535420000742013;SCO;Ativo;Recursal;Recursal;21/12/2012;2012;21/12/2012;2012;19/06/2013;2013;;;;;PADO: Direitos do Consumidor - SMP;TELEFÔNICA;SERVIÇO MOVEL PESSOAL;SPADO;CODI;0;3;0;0;0;0;24432452,65;24432452,65
535320000412013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;21/12/2012;2012;21/12/2012;2012;19/06/2013;2013;04/06/2018;2018;04/06/2018;2018;PADO: Licenciamento de Estação;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR06CO;0;3;0;0;0;0;6746,91;6746,91
535540080002012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;21/12/2012;2012;21/12/2012;2012;19/06/2013;2013;26/02/2013;2013;26/02/2013;2013;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR08CO;1;1;1;0;0;0;1801,72;0,00
535160001272013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;20/12/2012;2012;23/01/2013;2013;22/07/2013;2013;25/07/2018;2018;25/07/2018;2018;PADO: Universalização;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;0;1;1;49832,15;49832,15
535080023512013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;20/12/2012;2012;20/12/2012;2012;18/06/2013;2013;10/07/2015;2015;10/07/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE ACESSO CONDICIONADO;SPADO;CODI;1;1;1;0;0;0;9120,18;0,00
535450002242013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;20/12/2012;2012;20/12/2012;2012;18/06/2013;2013;17/09/2015;2015;17/09/2015;2015;PADO: Não Outorgado - Serviço e Radiofrequência;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO071;0;3;0;0;1;1;3048,96;3048,96
535540002412013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/12/2012;2012;06/03/2013;2013;02/09/2013;2013;23/09/2013;2013;23/09/2013;2013;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR08;1;1;1;0;0;0;754,20;0,00
535320033802012;SCO;Ativo;Recursal;Recursal;19/12/2012;2012;19/12/2012;2012;17/06/2013;2013;;;;;PADO: Universalização;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;0;0;0;2562869,23;2562869,23
535600000382013;SCO;Ativo;Recursal;Recursal;19/12/2012;2012;19/12/2012;2012;17/06/2013;2013;;;;;PADO: Universalização;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;0;0;0;1590683,30;1590683,30
535080150312012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/12/2012;2012;19/12/2012;2012;17/06/2013;2013;25/09/2015;2015;25/09/2015;2015;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;FIGF;0;3;0;0;1;1;5274,62;5274,62
535450002222013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/12/2012;2012;19/12/2012;2012;17/06/2013;2013;07/05/2015;2015;07/05/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO071;1;1;0;0;0;0;3010,08;0,00
535040254332012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/12/2012;2012;19/12/2012;2012;17/06/2013;2013;19/12/2014;2014;19/12/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;0;0;0;0;3010,08;0,00
535080003182013;SCO;Ativo;Recursal;Recursal;18/12/2012;2012;18/12/2012;2012;16/06/2013;2013;;;;;PADO: Obrigações Legais e Contratuais;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COGE;0;3;0;0;0;0;16013,98;16013,98
535000305242012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;17/12/2012;2012;21/12/2012;2012;19/06/2013;2013;04/09/2013;2013;04/09/2013;2013;Sem registro de tipologia;OI;SERVIÇO MOVEL PESSOAL;SPADO;CODI;1;1;1;0;0;0;1875,00;0,00
535780023892012;SCO;Ativo;Recursal;Recursal;17/12/2012;2012;17/12/2012;2012;15/06/2013;2013;;;;;PADO: Universalização;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;0;0;0;86968,88;86968,88
535240091252012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;17/12/2012;2012;17/12/2012;2012;15/06/2013;2013;17/08/2017;2017;17/08/2017;2017;PADO: Direitos do Consumidor - STFC;ALGAR;SERVICO TELEFONICO FIXO COMUTADO;SPADO;CODI;1;1;1;0;0;0;3851,26;0,00
535040254322012;SFI;Ativo;Recursal;Recursal;17/12/2012;2012;17/12/2012;2012;15/06/2013;2013;;;;;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;0;3;0;0;0;0;5345,49;5345,49
535040252032012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;17/12/2012;2012;17/12/2012;2012;15/06/2013;2013;15/07/2016;2016;15/07/2016;2016;Sem registro de tipologia;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SPADO;GR01FI4;1;1;0;0;0;0;2950,23;0,00
535040254362012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;17/12/2012;2012;17/12/2012;2012;15/06/2013;2013;19/05/2015;2015;19/05/2015;2015;Sem registro de tipologia;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SPADO;GR01FI4;1;1;0;0;0;0;4544,94;0,00
535630014812012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;14/12/2012;2012;14/12/2012;2012;12/06/2013;2013;24/08/2018;2018;24/08/2018;2018;PADO: Irregularidade Técnica;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;GR09CO;0;3;0;0;1;1;20000,00;20000,00
535240000042013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;14/12/2012;2012;14/12/2012;2012;12/06/2013;2013;30/01/2015;2015;30/01/2015;2015;PADO: Irregularidade Técnica e Certificação;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR04AT;0;3;0;0;1;1;13408,00;13408,00
535450003952013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;14/12/2012;2012;14/12/2012;2012;12/06/2013;2013;30/04/2013;2013;30/04/2013;2013;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR07CO;1;1;0;0;0;0;2031,31;0,00
535690038342012;SCO;Ativo;Recursal;Recursal;13/12/2012;2012;13/12/2012;2012;11/06/2013;2013;;;;;PADO: Universalização;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;0;0;0;3807052,12;3807052,12
535240087282012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;13/12/2012;2012;13/12/2012;2012;11/06/2013;2013;08/05/2017;2017;08/05/2017;2017;PADO: Interconexão;ALGAR;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COGE6;1;2;0;0;0;0;172651,46;53321,50
535240087292012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;13/12/2012;2012;13/12/2012;2012;11/06/2013;2013;15/07/2016;2016;15/07/2016;2016;PADO: Numeração;ALGAR;SERVIÇO MOVEL PESSOAL;SPADO;COGE;0;3;0;1;0;0;1348503,91;1348503,91
535240000102013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;13/12/2012;2012;13/12/2012;2012;11/06/2013;2013;10/09/2014;2014;10/09/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR04AT;0;3;0;0;0;1;4444,00;4444,00
535120023192012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/12/2012;2012;12/12/2012;2012;10/06/2013;2013;31/10/2014;2014;31/10/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;COGE;1;1;0;0;0;0;540,00;0,00
535450002342013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/12/2012;2012;12/12/2012;2012;10/06/2013;2013;26/05/2014;2014;26/05/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;CODI;1;1;0;0;0;0;1176,62;0,00
535120023182012;SFI;Ativo;Recursal;Recursal;12/12/2012;2012;12/12/2012;2012;10/06/2013;2013;;;;;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO021;0;3;0;0;0;0;5345,49;5345,49
535660014982012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/12/2012;2012;12/12/2012;2012;10/06/2013;2013;08/01/2016;2016;08/01/2016;2016;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO092;1;1;1;0;0;0;2342,31;0,00
535040247062012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/12/2012;2012;12/12/2012;2012;10/06/2013;2013;03/08/2015;2015;03/08/2015;2015;PADO: Licenciamento de Estação;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;0;0;0;1;2681,60;0,00
535040254312012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;11/12/2012;2012;11/12/2012;2012;09/06/2013;2013;17/06/2013;2013;17/06/2013;2013;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;CODI;1;1;0;0;0;0;851,77;0,00
535160084562012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;11/12/2012;2012;11/12/2012;2012;09/06/2013;2013;04/05/2015;2015;04/05/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;0;3;0;0;1;1;4543,67;4543,67
535040252792012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;11/12/2012;2012;11/12/2012;2012;09/06/2013;2013;02/03/2015;2015;02/03/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;0;0;0;0;440,00;0,00
535280069312012;SCO;Ativo;Recursal;Recursal;10/12/2012;2012;10/12/2012;2012;08/06/2013;2013;;;;;PADO: Direitos do Consumidor - STFC;OI;SERVIÇO MOVEL PESSOAL;SPADO;CODI;0;3;0;0;0;0;13128425,09;13128425,09
535660014922012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;10/12/2012;2012;10/12/2012;2012;08/06/2013;2013;13/07/2015;2015;13/07/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO092;0;3;0;0;1;1;5345,49;5345,49
535420045092012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;10/12/2012;2012;10/12/2012;2012;08/06/2013;2013;18/09/2014;2014;18/09/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR07CO;1;1;0;0;0;0;2011,20;0,00
535000296722012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;07/12/2012;2012;24/12/2012;2012;22/06/2013;2013;17/07/2014;2014;17/07/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR08;0;3;0;0;1;1;11443,38;11443,38
535040237072012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;07/12/2012;2012;07/12/2012;2012;05/06/2013;2013;;;04/06/2018;2018;PADO: Universalização;TELEFÔNICA;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;1;1;1;0;0;0;274518,75;0,00
535200039932012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;07/12/2012;2012;07/12/2012;2012;05/06/2013;2013;02/06/2015;2015;02/06/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;GR03CO;1;1;1;0;0;0;758,55;0,00
535510009122012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;07/12/2012;2012;07/12/2012;2012;05/06/2013;2013;09/05/2013;2013;09/05/2013;2013;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO073FI;1;1;1;0;0;0;2715,12;0,00
535540077692012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;06/12/2012;2012;20/03/2013;2013;16/09/2013;2013;14/08/2015;2015;14/08/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR08CO;0;3;0;0;1;1;3307,31;3307,31
535000296682012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;06/12/2012;2012;14/12/2012;2012;12/06/2013;2013;17/08/2017;2017;17/08/2017;2017;PADO: Direitos do Consumidor - SCM;CLARO;SERVIÇO MOVEL PESSOAL;SPADO;CODI;1;1;1;0;0;0;1875,00;0,00
535480027912012;SCO;Ativo;Recursal;Recursal;06/12/2012;2012;06/12/2012;2012;04/06/2013;2013;;;;;PADO: Universalização;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;0;0;0;105425,28;105425,28
535040251952012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;06/12/2012;2012;06/12/2012;2012;04/06/2013;2013;29/05/2015;2015;29/05/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;0;0;0;0;5085,94;0,00
535200039952012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;06/12/2012;2012;06/12/2012;2012;04/06/2013;2013;21/10/2014;2014;21/10/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;1;1;1;0;0;0;330,00;0,00
535660014912012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;06/12/2012;2012;06/12/2012;2012;04/06/2013;2013;16/12/2013;2013;16/12/2013;2013;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO092;1;2;0;0;1;1;1828,18;1793,75
535080146592012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;06/12/2012;2012;06/12/2012;2012;04/06/2013;2013;22/10/2013;2013;22/10/2013;2013;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR02;0;3;0;0;1;1;1318,66;1318,66
535040239532012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;05/12/2012;2012;05/12/2012;2012;03/06/2013;2013;;;18/07/2018;2018;PADO: Interrupções Sistêmicas - SMP;CLARO;SERVIÇO MOVEL PESSOAL;SPADO;COQL;1;2;0;0;0;0;21057,09;11,33
535630014782012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;05/12/2012;2012;05/12/2012;2012;03/06/2013;2013;04/01/2016;2016;04/01/2016;2016;PADO: Irregularidade Técnica;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR09CO;0;3;0;0;1;1;2323,16;2323,16
535040017562013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;05/12/2012;2012;05/12/2012;2012;03/06/2013;2013;05/11/2015;2015;05/11/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;1;0;0;0;4009,11;0,00
535200039942012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;05/12/2012;2012;05/12/2012;2012;03/06/2013;2013;01/07/2015;2015;01/07/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;1;1;0;0;0;0;3407,75;0,00
535080001102013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;05/12/2012;2012;05/12/2012;2012;03/06/2013;2013;24/04/2015;2015;24/04/2015;2015;Sem registro de tipologia;CLARO;SERVIÇO MOVEL PESSOAL;SPADO;GR02CO;1;1;1;0;0;0;4713,36;0,00
535080030282013;SCO;Ativo;Recursal;Recursal;04/12/2012;2012;04/12/2012;2012;02/06/2013;2013;;;;;PADO: Numeração;OI;SERVIÇO MOVEL PESSOAL;SPADO;COGE;0;3;0;0;0;0;760382,77;760382,77
535280066742012;SCO;Ativo;Recursal;Recursal;04/12/2012;2012;04/12/2012;2012;02/06/2013;2013;;;;;PADO: Universalização;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;0;0;0;407831,76;407831,76
535040251702012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;04/12/2012;2012;04/12/2012;2012;02/06/2013;2013;03/05/2016;2016;03/05/2016;2016;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;0;0;0;0;3498,00;0,00
535040251932012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;04/12/2012;2012;04/12/2012;2012;02/06/2013;2013;10/07/2015;2015;10/07/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;0;0;0;0;2348,25;0,00
535040251942012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;04/12/2012;2012;04/12/2012;2012;02/06/2013;2013;28/05/2015;2015;28/05/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;0;0;0;1;1650,00;0,00
535040251902012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;04/12/2012;2012;04/12/2012;2012;02/06/2013;2013;21/05/2015;2015;21/05/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;0;0;0;0;1500,00;0,00
535000296822012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;03/12/2012;2012;21/03/2013;2013;17/09/2013;2013;13/07/2015;2015;13/07/2015;2015;PADO: Direitos do Consumidor - SCM;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;CODI;1;1;0;0;0;1;440,00;0,00
535870003432012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;03/12/2012;2012;03/12/2012;2012;01/06/2013;2013;;;05/04/2018;2018;PADO: Disponibilidade e Funcionamento de TUP;CLARO;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COQL;1;1;1;0;0;0;3750,00;0,00
535040251672012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;03/12/2012;2012;03/12/2012;2012;01/06/2013;2013;15/05/2014;2014;15/05/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;1;0;0;0;750,00;0,00
535000289842012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;30/11/2012;2012;16/05/2013;2013;12/11/2013;2013;17/11/2015;2015;17/11/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE ACESSO CONDICIONADO;SPADO;COQL;1;1;0;0;0;0;8360,00;0,00
535000289882012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;30/11/2012;2012;21/12/2012;2012;19/06/2013;2013;;;30/05/2019;2019;PADO: Direitos do Consumidor - STFC;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;CODI;0;3;0;0;0;0;32430,84;32430,84
535750006192012;SCO;Ativo;Recursal;Recursal;30/11/2012;2012;30/11/2012;2012;29/05/2013;2013;;;;;PADO: Direitos do Consumidor - SCM;OI;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;CODI;0;3;0;0;0;0;49852,65;49852,65
535040236692012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;29/11/2012;2012;29/11/2012;2012;28/05/2013;2013;21/11/2016;2016;21/11/2016;2016;PADO: Certificação de Produtos;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;GR01FI3;1;1;0;0;0;0;2000,00;0,00
535630014802012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;29/11/2012;2012;29/11/2012;2012;28/05/2013;2013;12/01/2016;2016;12/01/2016;2016;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR09CO;0;3;0;0;1;1;20200,00;20200,00
535080142152012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;29/11/2012;2012;29/11/2012;2012;28/05/2013;2013;16/10/2015;2015;16/10/2015;2015;Sem registro de tipologia;CLARO;SERVIÇO MOVEL PESSOAL;SPADO;GR02AT;1;1;1;0;0;0;917,12;0,00
535390013452012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;29/11/2012;2012;29/11/2012;2012;28/05/2013;2013;13/06/2014;2014;13/06/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO061;1;1;0;0;0;1;4625,76;0,00
535420043202012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;29/11/2012;2012;29/11/2012;2012;28/05/2013;2013;20/01/2014;2014;20/01/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR07CO;1;1;0;0;0;0;3010,08;0,00
535320032042012;SCO;Ativo;Recursal;Recursal;28/11/2012;2012;28/11/2012;2012;27/05/2013;2013;;;;;PADO: Disponibilidade e Funcionamento de TUP;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COQL;0;3;0;0;0;0;69111,16;69111,16
535450001622013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;28/11/2012;2012;28/11/2012;2012;27/05/2013;2013;06/11/2018;2018;06/11/2018;2018;PADO: Universalização;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;0;1;1;21000,00;21000,00
535840005512012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;28/11/2012;2012;28/11/2012;2012;27/05/2013;2013;15/04/2014;2014;15/04/2014;2014;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR11;0;3;0;0;1;1;3010,08;3010,08
535240004582013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;28/11/2012;2012;28/11/2012;2012;27/05/2013;2013;14/05/2013;2013;14/05/2013;2013;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR04AT;1;1;0;0;0;0;4062,62;0,00
535000287062012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;27/11/2012;2012;10/12/2012;2012;08/06/2013;2013;06/10/2016;2016;06/10/2016;2016;PADO: Interconexão;TELEFÔNICA;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COGE;1;1;0;0;0;0;101163,86;0,00
535240083122012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;27/11/2012;2012;27/11/2012;2012;26/05/2013;2013;15/06/2016;2016;15/06/2016;2016;PADO: Numeração;ALGAR;SERVIÇO MOVEL PESSOAL;SPADO;COGE;0;3;0;1;0;0;90288,78;90288,78
535390013442012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;27/11/2012;2012;27/11/2012;2012;26/05/2013;2013;21/07/2015;2015;21/07/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR06CO;1;2;0;0;1;1;5345,49;5215,21
535040251662012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;27/11/2012;2012;27/11/2012;2012;26/05/2013;2013;12/06/2015;2015;12/06/2015;2015;PADO: Certificação e Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;2;0;0;1;1;2585,47;2099,23
535570009582012;SCO;Ativo;Recursal;Recursal;26/11/2012;2012;26/11/2012;2012;25/05/2013;2013;;;;;PADO: Universalização;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;0;0;0;1084367,48;1084367,48
535080152112012;SFI;Ativo;Recursal;Recursal;26/11/2012;2012;26/11/2012;2012;25/05/2013;2013;;;;;PADO: Licenciamento de Estação;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01CO;0;3;0;0;0;0;411191,19;411191,19
535750006162012;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;26/11/2012;2012;26/11/2012;2012;25/05/2013;2013;03/11/2016;2016;03/11/2016;2016;PADO: Certificação de Produtos;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO102;0;3;0;0;0;0;12500,00;12500,00
535000302542012;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;23/11/2012;2012;07/01/2013;2013;06/07/2013;2013;19/06/2018;2018;19/06/2018;2018;PADO: Remuneração de Redes;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COGE6;0;3;0;0;1;1;4323979,06;4323979,06
